CODIGO_CLIENTE,ID_COMPRA,SEXO_CLIENTE,QTD_ITENS
10146,1449468,F,3
5021,1109519,F,13
6236,1066282,F,10
5841,1214313,F,3
14576,1485709,F,4
9623,1359903,M,15
634,1393057,F,13
18586,915217,F,20
5488,1245962,M,4
7730,1700454,F,24
3734,1460175,M,14
2446,1646421,M,3
4631,1241531,M,6
1344,1746949,F,25
5067,961167,F,8
556,1152359,M,8
9772,847913,F,10
2476,1631022,M,6
1529,1106311,F,3
14020,1110279,F,11
5436,917029,F,10
4168,1590732,M,3
10226,1320343,F,14
26869,1793297,M,10
12075,972039,M,2
4935,914923,F,5
11607,1834272,M,164
2898,1418597,M,10
2636,1061951,M,17
9705,1331507,F,2
507,1162943,F,47
11972,1815699,F,107
4335,756820,F,110
11342,1471336,F,2
3549,1758359,F,5
2715,1711492,F,2
3588,845113,M,8
1908,1203284,M,2
1332,1353688,M,14
6109,1562610,F,1
2303,1789899,M,40
462,1184708,F,54
3631,1758289,F,4
11043,888615,F,6
20281,990589,F,15
5381,1198736,F,6
2704,838843,F,2
1128,1739223,F,68
5583,804117,F,20
4935,912381,F,10
1974,1589627,M,6
4629,1572775,F,53
1112,1642488,F,3
3985,932842,F,31
2413,1606621,M,1
841,1074346,F,3
1197,1554602,M,17
7234,1653064,F,75
24222,1842208,M,33
300,869846,F,13
115,1254273,M,5
2439,1853433,F,3
8920,1883060,M,32
5668,1157890,M,104
3608,958238,M,2
20013,1129991,F,6
20874,1685482,F,6
3422,1244938,M,37
2515,1821529,M,2
309,1061912,F,4
18766,1402728,M,10
5171,770611,M,72
6553,1753089,F,8
314,1273759,F,33
1427,1069217,M,1
1259,1033403,M,1
514,1893105,M,1
9503,1065962,F,17
1421,1322799,M,10
3051,857471,F,3
2805,1751201,F,3
23202,1408608,F,15
1735,1605938,F,3
1849,1629937,F,45
23259,1576637,F,16
5661,1530081,M,6
10372,1281416,F,63
452,917617,F,14
411,1263712,F,3
1466,1918475,M,12
1553,768285,M,17
5413,1912763,F,5
1718,1336954,F,7
5141,875081,M,4
975,1305484,M,6
4251,1896756,F,7
4251,1639061,F,2
8823,1016515,F,3
810,921405,F,5
77,1336127,M,9
2271,1598250,F,4
3555,959015,F,3
9832,1424543,F,2
22055,977218,F,124
815,1087242,F,6
5328,1043362,M,47
3558,1899367,M,7
4470,981330,F,26
1535,1004689,M,4
6794,870760,M,5
2125,1025836,F,4
43,1598262,F,46
6245,1157825,F,1
5554,1821576,F,17
3506,910526,F,2
12350,833965,F,3
15240,1673226,M,91
6669,1085731,F,12
2094,1174185,M,5
7685,1004132,F,2
1546,1315008,M,36
10678,898138,F,4
7098,1012225,F,45
4825,1619067,F,124
9789,1287784,F,4
3422,756946,M,7
6687,804719,F,7
5008,1152367,M,12
22929,1358593,F,2
7434,1091034,M,13
6515,1084265,M,6
2645,1274458,F,1
770,1123190,M,4
6366,1099063,F,57
3631,1756005,F,2
1068,1705284,F,12
5988,775302,F,151
5132,937192,M,2
13644,1801300,F,24
1284,1219950,F,52
5381,1098557,F,11
8319,768460,F,10
7471,1073589,F,28
2581,1667289,F,23
107,1770558,F,77
6873,1208750,M,42
1174,1630100,F,2
10636,1900498,F,8
3994,1688846,F,32
3943,801980,F,5
4817,1835830,F,13
6846,1652813,F,2
1111,889933,F,6
4534,1702702,F,13
2303,1558583,M,54
138,1596686,F,7
735,972123,F,3
14275,1789828,F,54
342,1825383,M,7
197,923344,F,58
8883,847022,F,30
7728,1592033,F,23
2533,1371727,M,1
3506,1773026,F,3
13614,1562392,F,5
2255,1198889,M,12
10583,790057,F,18
10747,936839,F,0
23933,1567680,M,5
11880,825197,F,5
3365,1258362,M,44
31,998789,F,13
1071,888386,M,1
6124,1266419,F,5
7868,974464,F,2
490,1421496,F,9
18185,1627595,F,10
3885,1003699,M,5
3148,1016973,F,9
2645,1177959,F,1
7555,1008596,F,2
4019,1201258,F,18
2364,1381323,F,11
11082,1549461,F,43
1284,1009385,F,11
26792,1724604,F,1
103,1758358,M,161
909,1185058,F,1
12289,1201265,F,11
2432,924014,F,30
13867,1336440,F,36
2489,1332094,F,73
2959,1125724,F,3
5463,1037436,F,11
5451,1330071,F,4
5862,1685922,F,29
3916,855914,F,2
3252,1088923,F,3
6096,1853436,F,1
1310,1682764,M,7
2168,1660613,M,5
4799,1438325,F,9
16136,1289059,F,42
2326,905978,F,105
17055,1682768,M,3
13667,1098566,F,6
4812,1702721,M,4
5677,857482,F,5
2574,1585853,M,15
489,974785,M,1
733,897544,M,3
4798,1896156,F,5
3070,945049,F,51
10910,1052431,F,1
4057,1023926,F,5
5933,989129,M,4
7218,1808809,F,125
1071,1277917,M,38
559,1776904,F,1
9783,776948,F,10
1623,1133754,M,1
1564,1570577,F,25
5135,1071063,M,13
2221,1711514,M,3
1751,1190931,M,3
4529,1753533,M,19
5984,1088722,M,4
10313,1813493,M,8
1334,1805950,M,10
1547,1062751,F,7
6665,1927047,F,8
4975,1080180,F,13
770,1230993,M,31
4613,1515117,F,4
3118,882411,F,6
1037,902837,F,3
25557,1736260,F,32
516,1805920,M,38
2860,1074783,F,26
2686,1095357,F,9
2531,857435,F,13
1350,1116391,F,101
1290,1507391,F,15
4484,1365390,F,54
11963,1492381,F,2
5395,1256166,F,12
14304,1331257,F,1
578,1168398,F,67
24767,1747810,F,6
6806,1907030,M,2
373,1731943,M,12
12015,1259068,M,59
1063,1526992,M,47
752,1773960,F,4
10996,871809,F,8
703,999119,F,148
26189,1719368,F,4
8790,859071,F,9
6606,1169437,F,15
167,866439,F,7
2307,974773,M,32
5435,1335709,F,12
1395,1191945,M,1
658,1062451,F,2
1444,1879206,F,1
1552,1717489,F,3
17352,1705569,F,36
13080,1854389,F,20
6051,1758251,M,7
8259,994658,F,138
192,1724594,F,0
3191,1338300,M,10
1044,1040145,F,33
7521,1702719,F,16
7192,991829,F,1
18876,1244086,F,14
1473,1445038,F,2
4960,1696282,F,12
18998,1807742,F,3
4271,1102747,F,26
827,999990,F,0
2455,914894,F,7
71,1202965,M,2
3367,848080,F,5
3938,941249,M,32
1290,1223161,F,3
4514,1595110,M,4
5779,987463,F,3
1614,1893068,M,1
16559,825212,F,7
17990,1028956,F,29
8961,1664307,F,17
8367,1048864,F,3
4283,1540382,M,97
6249,1558194,F,29
5015,1738790,F,17
4873,1567126,F,11
90,768287,M,1
1621,1546604,M,9
2076,1443192,M,87
7254,793443,F,6
544,1004894,F,7
10019,1778476,F,6
2173,869311,M,7
9080,1146186,F,13
3748,1046138,M,1
1323,1236369,F,24
5132,1161448,M,4
2686,882854,F,0
1766,1110768,M,16
3649,848754,F,3
7424,842001,M,8
6077,1554370,F,6
13882,1526686,F,8
2046,1694433,F,37
7011,1557502,M,7
839,845126,F,3
21695,1653349,F,2
742,1030747,F,6
6831,1331405,F,1
5854,1766521,F,53
3796,832495,M,15
1649,859043,M,9
1743,1280183,M,1
5435,1486268,F,6
21229,1820839,F,6
4069,1292546,M,6
1721,1271096,F,1
4447,1195872,F,24
23396,1586784,F,1
416,1120355,F,17
12124,1407800,M,3
17,960400,F,5
3759,1152848,F,79
22607,1138751,F,43
23014,1770598,F,3
1068,1146459,F,4
4873,859067,F,11
27726,1850373,F,14
179,864894,M,6
2593,1026418,F,12
13777,966234,F,59
2887,1778573,M,2
916,1813300,F,1
8251,866414,F,1
6963,1667437,F,23
393,1222050,M,5
587,931466,F,6
1597,1072834,F,2
145,972293,F,2
10593,774148,F,1
993,1101791,M,10
5795,1796565,F,8
4172,1882885,F,1
1191,1268771,F,6
2268,1373579,M,25
28504,1909575,F,1
6614,751189,F,6
144,1258577,F,9
4786,1140261,M,21
1316,882382,M,129
6934,1273050,M,21
3478,1031978,F,5
4337,1588780,M,8
3191,1303856,M,10
4514,1820906,M,16
6022,1877405,F,46
2723,851993,F,16
9665,1462264,F,11
2909,1644855,M,125
3612,1158770,F,90
3776,826384,F,8
638,1580328,F,50
7681,1114742,F,7
115,1149316,M,15
7049,1037559,F,3
1232,811933,M,4
3324,1191541,M,15
5128,1921827,F,23
2686,1029592,F,6
8086,1135470,F,3
628,1122171,F,13
4628,1613005,F,6
3121,1813396,F,3
8596,1162269,F,19
1974,1542927,M,5
18842,1781099,F,1
1056,1185047,M,41
3319,1829990,M,19
2878,1229163,F,94
17338,1298158,F,2
578,889575,F,38
3734,1401973,M,8
5905,1673308,F,2
2305,818789,F,3
4240,1136781,M,41
3748,1223361,M,4
19180,1049983,F,5
1415,1676508,F,0
4911,849624,F,4
8457,1600168,F,14
3534,909200,F,24
2304,1653183,M,18
22378,1668321,F,5
1290,1369163,F,7
4172,751807,F,0
999,1093806,F,11
11169,867859,F,1
950,1181265,M,2
1491,1050134,F,4
6947,1083866,M,11
10191,1225125,F,4
1473,1314536,F,18
1113,1739201,F,46
5868,1753896,M,14
414,1117543,M,9
2451,1256105,F,3
4050,1092212,F,13
4496,1123986,F,95
3866,1192127,M,52
4352,1870768,F,19
10085,1204131,M,8
3121,1785198,F,6
1414,1760222,F,3
4625,1151902,M,1
1159,1584996,M,11
8360,1036057,F,15
7518,1149384,F,1
1290,1338655,F,6
387,1439049,F,127
1042,1886688,F,2
5594,1887725,F,0
10554,1896846,F,36
231,1653348,M,13
1467,767975,F,4
4840,762122,F,6
1044,1530277,F,2
501,1909470,F,35
2056,1253118,F,4
1087,1931353,M,16
7325,1155171,F,14
336,989268,F,15
320,1125803,F,38
3045,1750853,M,12
11342,1370785,F,13
6384,1266586,F,2
2823,1074220,F,22
7729,1680040,F,2
679,1661149,F,17
1792,950929,F,2
5424,924322,F,35
3994,1535290,F,1
172,1748996,F,3
3734,1035396,M,24
4579,1244563,M,27
380,1124612,F,28
811,1617730,M,36
6347,1538039,M,2
14576,1389491,F,30
16017,1157469,F,28
6395,882875,F,13
4015,1842044,F,4
3156,1358133,M,24
8590,1222166,F,4
4603,756977,F,17
7797,921643,F,2
11222,1236348,F,24
3202,1027309,F,16
3131,1250544,F,8
1930,1237004,F,53
184,994761,F,2
22020,1334601,F,3
7256,1121177,F,19
414,1142644,M,5
1734,1906712,F,235
18221,1721360,F,40
6553,1216611,F,1
2737,933634,F,5
860,1176221,F,1
1812,954946,F,3
4513,1148034,M,11
5088,832442,M,1
1449,1303800,F,30
15895,1293283,F,18
4793,818488,F,47
11891,1805928,M,5
5608,972216,F,6
4567,1476359,M,7
8752,991462,F,1
3974,1739123,F,15
2515,897750,M,1
7105,1244590,M,36
1306,1538912,M,39
2061,1736158,M,36
4699,1136585,F,3
3325,793465,F,2
1713,1169275,M,1
2660,931453,F,2
1175,1584478,F,9
4628,874369,F,7
5293,1301999,F,3
3418,1448085,F,52
4069,1702701,M,14
2574,815553,M,28
1091,1712269,F,2
12470,1215853,F,23
3292,1893094,M,3
8457,874937,F,1
401,1082991,F,58
2976,774343,F,9
2703,977858,F,4
14588,1467420,F,45
1387,1691786,M,11
3637,1798564,F,9
3103,987491,F,79
2288,1702367,M,29
503,1043463,F,4
11756,1813406,F,15
663,1721863,F,15
2362,1085736,F,5
2454,1613046,M,2
497,1858901,F,5
6887,1793978,F,35
1360,1222372,F,99
497,1177523,F,5
1123,763519,M,5
4509,1914502,F,25
12141,980981,M,12
6066,774336,F,8
8968,974763,M,7
3421,1230534,F,3
3792,1048855,F,3
5158,1116298,F,2
5800,1377047,M,55
23284,1620466,F,3
1175,1858933,F,6
1566,1901596,F,64
1225,1638846,F,5
4625,1034161,M,5
12499,1161528,F,1
452,1157923,F,1
9215,832953,F,51
3974,1275354,F,1
6201,1352964,F,11
2762,882127,F,3
3047,1217378,F,5
3715,1194915,F,10
5841,1876428,F,2
192,1120396,F,7
8650,1225302,M,43
390,1109213,M,13
27971,1851700,M,3
551,1613012,F,99
14436,1616850,F,16
551,1746952,F,28
3632,918143,F,6
2455,1130056,F,6
5132,990926,M,5
9255,1626040,F,8
1006,1680825,M,1
15113,1344079,M,10
6947,767754,M,24
1946,1239072,F,29
12532,1845354,F,9
1326,1267266,M,3
9665,1472778,F,3
729,855906,F,14
3761,1143287,M,13
6004,1631503,F,20
13298,756795,F,65
24299,1772516,F,4
16255,832447,F,3
6958,1121211,M,130
1506,1641506,F,12
4337,1691831,M,6
1961,760008,M,24
573,978339,F,11
7241,848085,M,18
18373,949723,F,3
1282,1260187,M,9
10099,1896844,M,6
39,1109452,M,13
3503,834133,F,1
3631,1277987,F,2
5488,1570576,M,4
269,927435,F,22
2910,1440001,M,11
558,857456,M,6
3121,1691925,F,2
3734,1766289,M,15
4309,1127083,F,3
3642,1239034,M,9
6021,1591677,F,1
9832,1686383,F,37
15391,1735976,F,77
928,1109267,F,70
10205,1530245,F,148
3270,928765,F,22
4029,828604,F,8
4268,794059,F,10
235,1257795,F,6
4344,1925191,M,20
53,751894,F,5
7620,1645029,F,19
2583,1312794,F,12
6109,1109124,F,7
6525,941672,F,32
508,1400500,M,1
4096,1157496,M,8
2321,1002813,M,69
3068,1083856,F,8
6444,1682819,M,12
5352,1102763,F,19
7261,1161151,F,11
8757,1696111,F,42
7856,776765,F,70
339,1129697,F,61
15473,1850376,F,28
6722,848370,F,15
10099,1914119,M,3
13111,994782,F,5
229,911994,F,24
3046,1167406,M,51
6122,1606595,F,1
10830,1701852,F,8
6850,1061844,F,23
3997,1773883,F,21
14576,1411260,F,6
3637,751141,F,3
1473,1449492,F,4
4014,1216546,F,8
8332,961438,F,2
9106,1813315,F,6
6027,1627551,M,5
1155,1362836,M,25
12172,1906781,M,39
10384,1078311,F,4
1333,1619177,F,29
17528,1125742,F,4
22,1098166,F,70
1562,883257,M,15
1040,1809916,M,95
2127,1588331,F,8
2905,1605258,M,110
223,1220309,F,114
17338,1389436,F,34
1788,1174358,F,24
503,1204121,F,1
7728,794070,F,2
7551,1211761,F,14
1918,1617563,F,0
1149,1781344,F,4
25284,1633969,F,2
2015,933643,F,16
8107,1790294,F,14
1390,1805892,F,78
5318,819090,F,3
3361,1907007,F,5
917,1652766,F,2
3259,1062633,M,3
4505,954718,M,15
1260,1334608,M,15
5282,1026109,F,11
4822,955997,M,39
5141,1668318,M,39
5939,1791417,M,1
3607,1763308,M,11
19211,1261797,F,25
9665,1456671,F,18
2659,1336472,F,8
3995,1609974,M,6
1509,1440708,F,1
10987,1907120,F,10
2500,1245269,M,27
1098,1634286,M,5
6888,1254279,M,1
3264,1651438,F,59
946,895226,F,2
150,1049260,F,2
4283,823816,M,13
110,763991,F,8
2860,1204976,F,27
5080,820758,F,10
7912,1623620,F,106
4014,1907078,F,12
10442,1424108,F,49
7583,1768718,M,3
1121,1669498,M,26
15895,1688811,F,6
3920,820784,M,21
2871,1529033,F,101
5693,1642505,F,2
23222,1768511,F,5
173,990713,F,5
11351,844304,M,3
12945,1708962,M,10
14436,858881,F,2
12295,1099539,F,2
251,1181200,F,14
2374,1037250,F,6
6397,1133865,F,12
3257,1213909,M,12
4834,1270442,F,5
6986,980298,M,63
5956,1208729,F,15
1745,924017,M,16
3275,1663672,M,14
2341,1246888,F,65
4000,1031729,F,9
5535,751285,M,3
6934,1378045,M,7
1547,1481694,F,5
828,1545161,M,2
2687,889918,M,33
7809,1842049,F,12
4016,1194952,F,2
3227,1401629,F,47
1788,1119001,F,40
658,895988,F,2
2627,1252070,F,18
4444,1177433,F,4
24062,1867750,F,54
13867,1781746,F,10
285,1796836,M,23
1644,1652614,M,5
11489,1017091,F,12
2041,1646406,F,4
21797,1800998,F,3
23811,1912081,F,16
7401,1676511,M,3
24025,1641636,F,1
1417,1507289,F,5
574,1820156,F,7
7747,1162339,M,6
1098,1642069,M,4
18175,1915849,F,14
7464,1069213,M,55
23543,1651404,F,36
9887,797818,M,1
520,882106,F,19
6831,1292805,F,29
8811,1699931,F,6
11802,815427,F,3
13362,1110253,F,51
3576,1199918,M,3
4211,1879267,M,1
10305,789923,M,16
11222,1525891,F,3
24449,1666898,F,2
4766,775741,F,35
3142,951539,M,15
6853,969178,F,9
2923,820559,F,8
4719,1324368,M,13
1780,1892452,M,10
10997,867891,F,59
22175,1354758,F,33
3924,825232,M,27
17906,1925319,F,94
26490,1705676,F,42
2113,1103144,M,19
5620,1591173,F,88
2098,1729874,F,3
3030,1036097,F,23
4168,1921822,M,5
192,1429266,F,15
3264,1539061,F,36
6945,1052967,F,34
24457,1630112,F,1
3920,914910,M,15
3877,790563,F,4
4799,1782870,F,4
276,1244033,F,24
8763,1011828,F,18
3997,812096,F,15
415,804437,F,2
2108,1538359,F,6
693,868885,F,7
7619,919685,F,42
24622,1650438,F,1
6335,1278580,F,1
4901,1464901,M,24
2558,1821642,F,1
12275,1834283,F,22
914,1146713,F,111
2747,938454,F,5
10747,1853293,F,1
8422,1270424,F,13
24519,1906791,F,11
2377,1437321,M,7
15234,1664380,F,5
5316,1712707,F,15
5515,1842133,M,7
4626,1682862,M,4
12016,1688169,F,18
16520,1667852,F,2
23707,1721233,F,38
898,1066567,M,19
6324,1879627,F,30
6048,1125835,M,7
14482,1609544,F,1
3247,774352,F,1
3469,1062346,F,4
3054,1342648,F,0
1371,843470,F,21
18242,859184,F,1
8089,1282924,F,34
12117,1057794,F,7
3592,1200306,M,23
20874,1184285,F,2
1367,815865,F,1
3631,1360829,F,30
5756,1639069,F,15
15647,1048860,M,37
3478,1711513,F,4
5298,907386,M,4
18753,1713067,F,1
1386,959816,M,12
651,1155063,F,9
6549,1087260,F,3
1673,1420568,M,306
5377,757047,M,24
2883,901060,F,6
3734,1487111,M,1
1013,1632634,F,1
1743,1280180,M,3
12255,1688921,F,22
4614,1159915,M,3
411,921397,F,39
1125,1313494,F,18
17165,1052783,F,26
6698,1845330,F,11
17703,1613926,F,3
8675,1060440,F,17
6957,1424020,F,14
2099,1066576,F,1
6057,863098,F,40
55,1828211,F,8
1491,1885741,F,18
1289,1868378,M,37
3453,1088500,M,5
2787,1688816,F,16
3498,1178065,F,52
18709,852009,F,63
6066,1208799,F,114
592,1223365,M,4
3119,1064006,M,2
8762,999972,F,14
2039,1726103,F,3
2122,1074276,M,3
2381,1844712,F,2
1483,1554352,F,4
3494,1423898,F,1
1445,997542,M,86
3684,912017,F,21
19921,1658512,F,4
3431,1095127,F,4
1949,1006415,M,15
4946,1667834,F,7
6020,1039887,F,36
6109,1329845,F,36
1209,1664548,M,46
5026,1460771,F,11
3365,1816852,M,37
2489,1133371,F,17
2522,1630986,F,13
10569,1682812,F,11
7748,1377738,F,2
2426,1925284,F,2
26463,1708989,F,12
6446,834131,M,1
1169,1530314,F,50
14700,1926286,F,21
106,1239047,M,80
2208,1867754,F,13
10325,1785077,M,2
5533,1853429,F,11
26115,1669570,F,10
2290,968556,M,12
11068,1893059,F,39
880,1125622,F,40
7976,1140154,F,5
16884,1914218,F,17
3186,1284124,F,11
2283,1133516,F,13
5197,924050,F,30
23904,1571161,M,9
737,824106,F,8
601,1620502,F,8
4389,1158650,F,64
5629,1095402,F,9
7480,1820392,F,14
2585,1109446,F,31
4271,1776302,F,2
19850,751741,M,92
4503,1390645,F,10
4383,974023,F,1
2387,1246963,F,56
17,1710852,F,8
2209,1016950,M,4
10877,1106299,F,2
15118,1347144,F,129
23472,1813453,F,36
558,776758,M,2
10317,1127287,F,26
19404,1098221,F,36
23535,1534670,F,27
855,1570570,F,3
1473,1467829,F,10
2255,1161248,M,6
4935,1204956,F,1
10420,1052418,F,24
5978,1744401,F,5
8695,1030101,F,7
2410,1585275,F,3
15040,875203,F,2
18681,1214279,F,15
7237,1680824,F,128
5435,1283535,F,2
22078,980524,F,71
2356,839036,F,1
7011,1174357,M,5
5554,958681,F,27
5790,857438,F,50
3157,1896786,F,3
12513,1274606,F,3
24346,1562481,F,1
1945,1204152,F,12
7141,1563965,F,18
1068,1688825,F,7
1466,1089071,M,22
1491,812247,F,4
743,1749849,M,40
13184,1293174,F,14
21559,1081136,F,24
415,1815701,F,10
5629,960403,F,3
1609,1441211,F,1
2410,1907089,F,41
402,1565683,M,5
9089,1045480,F,8
99,847857,F,1
1513,1700427,F,37
2875,1596313,F,4
5325,1349750,F,1
3030,1309653,F,19
28611,1918428,F,55
4572,1122094,F,72
6902,825227,F,7
4543,1548140,M,13
1417,1396475,F,7
4211,1913954,M,3
7222,907034,F,11
2047,1708192,M,8
1261,1225236,F,38
4497,1175946,F,9
1333,910554,F,5
3631,1705709,F,10
2075,1580091,M,1
4174,1780963,F,13
14746,1694444,F,3
3607,1565358,M,5
1376,1899366,F,142
187,909820,F,20
5855,825196,F,2
14119,1455392,F,14
2652,927744,F,27
3428,1829623,F,24
1548,1696240,F,138
3148,799816,F,6
4156,1565891,M,6
2612,941041,F,11
2787,1701803,F,14
13510,1906710,F,68
3566,1819395,M,10
8259,1093716,F,156
8454,791600,M,4
4430,941241,M,2
3264,1187409,F,4
1054,812231,F,19
4959,889963,F,2
12557,1870365,M,45
7990,881033,F,7
1692,882687,M,25
8601,1864882,F,27
2320,983804,F,5
8568,869708,F,4
6831,1381372,F,3
8121,1120654,F,15
768,1252869,F,58
11,1730450,F,14
26087,1756331,F,9
1562,858892,M,137
1456,1266433,F,8
3156,1448744,M,5
17703,1023820,F,12
619,1719327,F,1
16751,1445871,F,1
2585,1201079,F,20
12697,1634655,F,58
683,969785,F,3
1033,1142733,F,1
13675,885861,F,10
2882,1588434,F,8
8339,1204179,F,11
390,1547918,M,5
16751,1378274,F,1
5409,987606,M,12
22630,1161149,F,28
6886,1303344,F,118
5141,1522213,M,102
2574,791683,M,1
10882,1209505,F,4
106,1177925,M,11
1465,1216225,F,5
10436,1067204,F,74
7442,1125620,F,40
11132,1844709,F,12
5390,1605226,F,6
1136,1316516,F,6
823,1931202,F,8
13533,756677,F,13
5608,1031918,F,7
4603,1179097,F,26
1089,1295766,F,4
2364,1340324,F,2
20439,1116970,F,7
3284,1763265,F,80
2633,954776,M,15
22277,1789905,F,2
7738,1052571,M,11
11893,921440,F,12
1946,1638822,F,4
4496,981688,F,103
1839,912392,F,3
15214,810158,F,2
2380,848145,M,8
20431,789471,F,3
2695,1032015,M,6
3584,1143357,F,5
7789,1088323,M,6
8348,1785180,M,2
5113,1644179,F,4
3428,987627,F,4
2410,751188,F,8
2874,832155,F,2
1372,1922748,M,9
17906,1061906,F,29
3223,1222113,M,38
21862,1335478,M,15
89,965838,F,13
13675,1305594,F,2
1848,1745587,F,32
25009,1688808,F,74
5844,1577375,F,16
3460,1192498,F,9
16351,1736227,M,9
1180,1544544,F,2
5043,1161550,F,6
1473,1349495,F,4
1142,841764,F,4
11534,1066189,F,5
4321,954332,F,0
4401,1096970,M,7
1362,1845338,F,3
13267,1021006,F,28
2700,1815489,F,15
17850,1866105,F,80
5496,1280785,F,25
1261,987438,F,6
6920,1728965,M,5
1367,1308158,F,2
1467,820704,F,3
1602,770709,F,11
18362,762330,F,1
574,1770584,F,24
235,1275087,F,54
1290,1387746,F,4
3241,1187426,F,6
3092,1043325,F,111
24175,1834378,F,5
22963,1225064,F,41
6417,938478,F,19
254,1557937,F,1
17795,1102782,F,17
746,1174575,F,13
7041,1040943,F,194
2558,1316594,F,5
514,1757382,M,1
14828,1246437,F,271
2377,1308963,M,10
1169,1548107,F,97
526,1025630,F,33
10157,1271100,F,3
5080,1597175,F,3
3887,1034155,F,9
8139,1634273,F,3
15227,946903,F,16
6142,1023686,F,8
5390,1052873,F,46
6985,1815432,M,8
605,1009258,M,23
21320,972162,F,13
4397,1789381,F,18
9852,1256296,F,324
2599,1710872,M,2
4513,789486,M,54
1366,869692,F,2
3275,1089573,M,30
3713,1263785,F,42
14,1165552,M,0
5306,1211803,M,6
1041,957805,M,1
6239,835745,F,3
4799,1698399,F,6
10922,1270250,F,2
115,1032084,M,1
1114,1165511,F,59
822,1446204,F,12
2460,1027294,F,21
3532,1367940,F,7
1623,1725629,M,2
17850,1630110,F,1
3191,882423,M,9
168,1184760,M,2
3270,1106635,F,53
26644,1753415,F,10
2481,774168,M,6
5387,1694443,M,16
4668,1609510,M,2
12532,1172921,F,0
3435,1833828,F,11
7319,932858,F,14
5620,1372748,F,35
4998,1378043,M,4
6127,984434,M,13
2476,1292436,M,3
3702,1093769,F,104
3275,1214273,M,39
2001,1755578,F,16
4630,1558277,F,10
6161,1069210,F,22
10317,1736222,F,4
6444,1562576,M,193
3469,1052273,F,4
928,1136223,F,86
12271,1546737,M,14
840,1825136,F,2
4567,1343375,M,9
512,1223185,F,18
6652,1918392,M,3
25053,1601764,F,8
22941,1217423,F,318
2913,1041885,F,10
7923,1621272,F,16
18439,1815713,F,17
24152,1760241,F,37
2371,895570,F,1
4383,994541,F,1
21446,1230364,F,4
2037,1833515,F,77
179,1735964,M,3
23895,1544728,F,84
14576,1430879,F,3
3243,882851,F,0
1041,794479,M,0
5026,1453732,F,11
2364,990621,F,14
4152,1360776,F,72
4707,1257793,M,3
63,815445,F,1
6872,1187544,F,3
3100,848794,F,3
462,1214226,F,7
3453,1329384,M,4
5017,977234,F,28
4236,1620509,F,5
2719,1109917,M,1
8318,1008577,F,4
1685,1542984,F,2
968,1736256,M,1
3637,1256195,F,21
1232,1627497,M,9
18759,801974,F,0
1288,1857564,M,13
14387,1672531,F,4
16993,1906690,F,14
881,1669499,F,14
9764,961429,F,19
8511,910565,F,23
8164,776808,M,5
293,1091826,F,6
17099,751119,F,1
207,1842184,F,1
15438,1273058,F,9
8042,1266393,F,1
21576,1338676,F,16
9623,1596382,M,2
2110,1064009,F,4
13323,841919,F,2
3524,1625958,M,3
2373,1032035,F,19
10871,1236178,M,3
3584,1749839,F,12
1610,1191839,M,9
8422,1198983,F,5
3207,1712849,F,15
5488,1595279,M,2
951,1587037,F,1
7049,910546,F,4
3857,810028,M,2
10575,1609556,M,14
3459,1906685,F,32
558,1581164,M,8
2108,1909616,F,10
1946,860567,F,24
4812,1876429,M,1
235,874633,F,35
3263,965827,M,10
2436,1724964,M,2
4699,839428,F,1
1379,1577974,M,15
2443,1346610,F,23
9580,930645,F,15
903,1195777,M,3
12285,1609366,F,0
1210,794399,F,17
9735,882836,M,12
16273,1560814,F,1
1290,1403026,F,1
17200,882397,F,2
22645,1138742,F,87
1037,1560889,F,2
811,1598022,M,5
5280,1705639,F,11
12042,885444,F,0
23415,1825093,F,13
2762,1066472,F,5
23955,1708670,F,122
6632,770502,F,4
6828,1482415,M,4
3660,1355811,F,24
15350,1799441,F,2
4571,1719030,F,6
7981,1281238,F,12
27778,1899605,F,3
1649,1878926,M,89
14017,1580074,F,2
5356,789537,M,1
2857,928732,F,7
3142,1680829,M,16
163,1181196,M,12
1721,895279,F,7
6277,1678608,F,9
3533,1718873,M,11
5840,1423411,M,15
10308,994662,F,2
6209,1369388,F,163
3013,1347046,F,14
333,815898,F,47
8427,838364,M,19
452,1024355,F,3
8096,1930934,F,19
8346,1631904,F,1
10012,1229626,F,2
3299,1036655,F,43
3595,820689,M,13
8348,1033128,M,17
4646,1688812,F,30
1290,1357195,F,4
21941,1093909,F,9
11705,1134865,F,1
121,1265736,F,16
3667,1481209,M,2
12184,1623013,F,39
2715,959848,F,1
2321,1310080,M,37
4362,1208711,F,1
341,968550,F,5
4167,819109,F,12
1246,912291,F,4
2273,1893003,M,63
8825,1197109,M,0
2880,1040088,F,1
2695,1695557,M,8
12184,1791431,F,18
10089,1613702,F,72
10420,1562407,F,16
3583,987613,F,1
23284,1799478,F,8
1785,775946,F,6
8849,1220320,F,38
9563,1259218,F,3
2379,1332451,M,197
7408,1222119,M,202
1483,1026450,F,30
14990,1138747,F,30
17338,1321553,F,7
10519,1802241,M,6
24789,1756600,M,27
840,1770586,F,3
3212,1667303,M,3
8793,987445,F,2
5774,1038464,F,25
17533,907626,F,19
4103,1105639,F,14
1640,1813410,F,15
4194,1273460,F,9
1948,1053540,M,39
4683,881024,F,10
1254,1071047,M,5
18223,1114017,F,18
